Company Code;Customer Name;Postal Code;City;Customer;Country/Reg.;Journal Entry Type;Debit/Credit;Journal Entry;Journal Entry Date;Posting Date;Net Due Date;Amount (CoCode Crcy);Transaction Currency;Payment Terms;Payment Method;Reference;Item Text;Clearing Status;Special G/L;Due Net (Symbol);Clearing Journal Entry
1000;NOURISSAT PATRICE;75020;PARIS;1007261;FR;UE;S;400000881;16.08.2019;01.11.2023;16.08.2019;500,40  EUR;EUR;;T;ODV-13 874/;DEBIT AUTO FA201902103;2;;3;
1000;GALLOP;75015;PARIS;1001176;FR;UE;S;400001973;07.08.2019;01.11.2023;07.08.2019;416,74  EUR;EUR;;T;10-14 784/;GALLOP;2;;3;
1000;LATBAT;75007;PARIS;1000615;FR;UE;H;400000826;02.08.2019;01.11.2023;02.08.2019;- 5 000,00  EUR;EUR;;B;CB2-3777/;CB - LAT BAT;2;;3;
1000;LATBAT;75007;PARIS;1000615;FR;UE;H;400000808;02.08.2019;01.11.2023;02.08.2019;- 2 091,76  EUR;EUR;;B;CB2-1777/;CB - LAT BAT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001954;30.07.2019;01.11.2023;30.07.2019;492,47  EUR;EUR;;T;10-14 601/;DECO INTERIORS CONTRACT;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;H;400000888;29.07.2019;01.11.2023;27.09.2019;- 798,12  EUR;EUR;;T;ODV-13 938/;CREDIT AUTO AV201900014;2;;3;
1000;DAMIEN SAINT MICHEL;77390;YEBLES;1000486;FR;UE;S;400001942;25.07.2019;01.11.2023;25.07.2019;86,72  EUR;EUR;;C;10-14 534/;DAMIEN SAINT MICHEL;2;;3;
1000;DAMIEN SAINT MICHEL;77390;YEBLES;1000486;FR;UE;H;400001916;25.07.2019;01.11.2023;25.07.2019;- 125,40  EUR;EUR;;C;10-14 403/;DAMIEN SAINT MICHEL;2;;3;
1000;DAMIEN SAINT MICHEL;77390;YEBLES;1000486;FR;UE;H;400001915;25.07.2019;01.11.2023;25.07.2019;- 145,84  EUR;EUR;;C;10-14 402/;DAMIEN SAINT MICHEL;2;;3;
1000;USLUGI REMONTOWO BUDOWLANE;39-340;PADEW NRODOWA;1005692;PL;UE;H;400001180;23.07.2019;01.11.2023;23.07.2019;- 130,03  EUR;EUR;;B;OGH-1710/;CB - CDE 201904270 - URLUGI;2;;3;
1000;EPHEMERE;94220;CHARENTON LE PONT;1001401;FR;UE;S;400001911;17.07.2019;01.11.2023;17.07.2019;658,03  EUR;EUR;;C;10-14 360/;EPHEMERE;2;;3;
1000;LUMISCOP;35000;RENNES;1006076;FR;UE;S;400001898;15.07.2019;01.11.2023;15.07.2019;106,68  EUR;EUR;;C;10-14 257/;LUMISCOP;2;;3;
1000;GALLOP;75015;PARIS;1001176;FR;UE;H;400001373;15.07.2019;01.11.2023;15.07.2019;- 500,00  EUR;EUR;;T;OGP-1666/;VIRT - CDE 201904043 - GALLOP;2;;3;
1000;LUCO PATRIMOINE;75006;PARIS;1000628;FR;UE;S;400001883;10.07.2019;01.11.2023;10.07.2019;1 934,64  EUR;EUR;;C;10-14 111/;LUCO PATRIMOINE;2;;3;
1000;ZAMBON CONSTRUCTIONS;91310;LONGPONT SU R ORGE;1001891;FR;UE;S;400001877;10.07.2019;01.11.2023;10.07.2019;198,24  EUR;EUR;;C;10-14 054/;ZAMBON CONSTRUCTIONS;2;;3;
1000;ZAMBON CONSTRUCTIONS;91310;LONGPONT SU R ORGE;1001891;FR;UE;H;400001876;10.07.2019;01.11.2023;10.07.2019;- 221,38  EUR;EUR;;C;10-14 030/;ZAMBON CONSTRUCTIONS;2;;3;
1000;ATELIER ENGINEERING LIMITED;;HONG KONG;1000977;HK;UE;S;400001070;09.07.2019;01.11.2023;09.07.2019;28,50  EUR;EUR;;T;OGD-3648/;VIRT - CDE 201902039 - ENGINEERING;2;;3;
1000;D'ORSAY INTERNATIONAL;75008;PARIS;1005606;FR;UE;H;400000673;09.07.2019;01.11.2023;09.07.2019;- 480,20  EUR;EUR;;C;12-1396/;VIRT - D'ORSAY INTERNATIONAL;2;;3;
1000;UNIFOR FRANCE SARL;75007;PARIS;1005968;FR;UE;H;400000695;01.07.2019;01.11.2023;01.07.2019;- 177,61  EUR;EUR;;C;12-2378/;VIRT - TRO PERCU - UNIFOR;2;;3;
1000;BROCHET DOMOTIQUE;34470;PEROLS;1005982;FR;UE;S;400001844;30.06.2019;01.11.2023;30.06.2019;216,84  EUR;EUR;;T;10-13 867/;BROCHET DOMOTIQUE;2;;3;
1000;TUNZINI LE PECQ;78230;LE PECQ;1002104;FR;UE;S;400001829;24.06.2019;01.11.2023;24.06.2019;72,62  EUR;EUR;;C;10-13 715/;TUNZINI;2;;3;
1000;OREO ENERGIE;30210;VERS PONT DU GARD;1006072;FR;UE;S;400001827;24.06.2019;01.11.2023;24.06.2019;696,60  EUR;EUR;;T;10-13 699/;OREO ENERGIE;2;;3;
1000;MICHEL REYBIER HOSPITALITY;1279;CHAVANNES DE BOGIS;1000548;CH;UE;H;400000719;21.06.2019;01.11.2023;21.06.2019;- 2 887,44  EUR;EUR;;T;15-1386/;VIRT - DOUVRE ISABELLE;2;;3;
1000;OREO ENERGIE;30210;VERS PONT DU GARD;1006072;FR;UE;H;400000668;21.06.2019;01.11.2023;21.06.2019;- 752,52  EUR;EUR;;T;12-1355/;VIRT - OREO ENEGIE;2;;3;
1000;BROUSMICHE LAURENT;93150;LE BLANC MESNIL;1006354;FR;UE;S;400001797;19.06.2019;01.11.2023;19.06.2019;208,16  EUR;EUR;;C;10-13 605/;BROUSMICHE;2;;3;
1000;SISTEMS;92340;BOURG LA REINE;1006902;FR;UE;S;400001787;18.06.2019;01.11.2023;18.06.2019;226,49  EUR;EUR;;C;10-13 476/;SISTEMS;2;;3;
1000;GREG ST�;93600;AULNAY SOUS BOIS;1007074;FR;UE;H;400001168;11.06.2019;01.11.2023;11.06.2019;- 610,36  EUR;EUR;;B;OGH-1557/;CB - CDE 201903326 - GREG STE;2;;3;
1000;INEDIT SB;75002;PARIS;1000774;FR;UE;S;400000882;07.06.2019;01.11.2023;22.07.2019;23,34  EUR;EUR;;H;ODV-13 915/;DEBIT AUTO FA201900363;2;;3;
1000;WETEC;93400;SAINT-OUEN;1001488;FR;UE;H;400000877;05.06.2019;01.11.2023;05.07.2019;- 43,20  EUR;EUR;;C;ODV-13 321/;CREDIT AUTO AV18/00291;2;;3;
1000;WETEC;93400;SAINT-OUEN;1001488;FR;UE;H;400000876;05.06.2019;01.11.2023;05.07.2019;- 3 028,75  EUR;EUR;;C;ODV-13 320/;CREDIT AUTO AV18/00161;2;;3;
1000;WETEC;93400;SAINT-OUEN;1001488;FR;UE;H;400000875;05.06.2019;01.11.2023;05.07.2019;- 2 737,54  EUR;EUR;;C;ODV-13 319/;CREDIT AUTO AV18/00160;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400000727;04.06.2019;01.11.2023;04.06.2019;4 428,01  EUR;EUR;;T;15-15362/;VIRT - CDE 201902607 - DECO;2;;3;
1000;LAPLACE & CO ARCHITECT;75009;PARIS;1002468;FR;UE;S;400001749;29.05.2019;01.11.2023;29.05.2019;182,12  EUR;EUR;;C;10-13 101/;LAPLACE & CO ARCHITECT;2;;3;
1000;IPSO;115 28;ATHENS;1000807;GR;UE;S;400001748;29.05.2019;01.11.2023;28.06.2019;9 496,30  EUR;EUR;;T;10-13 083/;IPSO;2;;3;
1000;JEROME THELOT;75009;PARIS;1005881;FR;UE;S;400001720;22.05.2019;01.11.2023;22.05.2019;1 338,62  EUR;EUR;;T;10-12 928/;JEROME THELOT;2;;3;
1000;ELECTRA SA;20600;CASABLANCA;1006653;MA;UE;H;400001089;22.05.2019;01.11.2023;22.05.2019;- 427,09  EUR;EUR;;T;OGD-6464/;VIRT -   - SECRETARIAT PARTICULIER;2;;3;
1000;DENIEL ELECTRICITE;95510;AMENUCOURT;1005783;FR;UE;S;400001709;20.05.2019;01.11.2023;20.05.2019;131,68  EUR;EUR;;C;10-12 840/;DENIEL ELECTRICITE;2;;3;
1000;SCI TRIANGLE 66;75008;PARIS;1005950;FR;UE;H;400001671;13.05.2019;01.11.2023;13.05.2019;- 2 574,58  EUR;EUR;;C;10-12 479/;SCI TRIANGLE 66;2;;3;
1000;LUMISCOP;35000;RENNES;1006076;FR;UE;S;400001692;09.05.2019;01.11.2023;09.05.2019;157,42  EUR;EUR;;C;10-12 663/;LUMISCOP;2;;3;
1000;MADAME ET MONSIEUR;76230;BOIS-GUILLAUME;1005623;FR;UE;S;400001691;09.05.2019;01.11.2023;09.05.2019;674,32  EUR;EUR;;C;10-12 658/;MADAME & MONSIEUR;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;S;400001688;09.05.2019;01.11.2023;09.05.2019;6 911,05  EUR;EUR;;C;10-12 651/;J.M.B;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400002556;08.05.2019;01.11.2023;08.05.2019;- 4 920,00  EUR;EUR;;T;09-2193/;COMPENSATION STUDIO DECO/DECO INTER;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;S;400001675;06.05.2019;01.11.2023;06.05.2019;4 380,28  EUR;EUR;;C;10-12 511/;J.M.B;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;S;400001655;24.04.2019;01.11.2023;24.04.2019;9 992,76  EUR;EUR;;C;10-12 335/;J.M.B;2;;3;
1000;SIENERSYS D.O.O.;81000;PODGORICA;1000972;ME;UE;S;400001654;24.04.2019;01.11.2023;24.04.2019;2 139,82  EUR;EUR;;T;10-12 333/;SIENERSYS D.O.O.;2;;3;
1000;J.P.R;75017;PARIS;1007132;FR;UE;H;400001431;24.04.2019;01.11.2023;24.04.2019;- 65,02  EUR;EUR;;C;OGP-2347/;VIRT - TROP PERCU - JPR;2;;3;
1000;SIENERSYS D.O.O.;81000;PODGORICA;1000972;ME;UE;H;400001052;18.04.2019;01.11.2023;18.04.2019;- 2 265,79  EUR;EUR;;T;OGD-2332/;VIRT - CDE 201901285 - SINERSYS;2;;3;
1000;KINDNESS BLOSSOM UNIPESSOAL LDA;4600-520;ANSIAES;1006799;PT;UE;S;400001638;17.04.2019;01.11.2023;17.04.2019;632,10  EUR;EUR;;T;10-12 184/;KINDNESS BLOSSOM UNIPESSOAL LDA;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000714;17.04.2019;01.11.2023;17.04.2019;- 4 184,75  EUR;EUR;;T;15-1241/;VIRT - DECO INTERIORS;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;H;400000934;08.04.2019;01.11.2023;08.04.2019;- 169,74  EUR;EUR;;C;OG1-2290/;CHQ - CDE 201901957 - JMB;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;H;400000919;08.04.2019;01.11.2023;08.04.2019;- 6 517,42  EUR;EUR;;C;OG1-1290/;CHQ - CDE 201900738 - JMB;2;;3;
1000;BODIN & ASSOCI�S ARCHITECTES;75004;PARIS;1006040;FR;UE;H;400001605;05.04.2019;01.11.2023;05.04.2019;- 615,05  EUR;EUR;;C;10-11 898/;BODIN & ASSOCI�S ARCHITECTES;2;;3;
1000;CHAMPEAU & WILDE;75007;PARIS;1000605;FR;UE;H;400001603;04.04.2019;01.11.2023;04.04.2019;- 17,91  EUR;EUR;;C;10-11 896/;CHAMPEAU & WILDE;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001588;29.03.2019;01.11.2023;29.03.2019;63,95  EUR;EUR;;T;10-11 837/;DECO INTERIORS CONTRACT;2;;3;
1000;FEUKA LUMINAIRES;13014;MARSEILLE 14;1001418;FR;UE;S;400000878;29.03.2019;01.11.2023;30.04.2019;58,20  EUR;EUR;;C;ODV-13 851/;DEBIT AUTO ARRIERE FA201805840;2;;3;
1000;SIENERSYS D.O.O.;81000;PODGORICA;1000972;ME;UE;S;400001587;28.03.2019;01.11.2023;28.03.2019;69,19  EUR;EUR;;T;10-11 824/;SIENERSYS D.O.O.;2;;3;
1000;DENIEL ELECTRICITE;95510;AMENUCOURT;1005783;FR;UE;S;400001583;27.03.2019;01.11.2023;27.03.2019;385,66  EUR;EUR;;C;10-11 808/;DENIEL ELECTRICITE;2;;3;
1000;AKRO-BAT;78290;CROISSY SUR SEINE;1002304;FR;UE;H;400002494;22.03.2019;01.11.2023;22.03.2019;- 309,61  EUR;EUR;;C;02-1206/;CHQ - AKRO BAT;2;;3;
1000;AKRO-BAT;78290;CROISSY SUR SEINE;1002304;FR;UE;S;400001573;22.03.2019;01.11.2023;22.03.2019;289,64  EUR;EUR;;C;10-11 711/;AKRO-B�T;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001569;21.03.2019;01.11.2023;21.03.2019;3 040,50  EUR;EUR;;T;10-11 673/;DECO INTERIORS CONTRACT;2;;3;
1000;JEROME THELOT;75009;PARIS;1005881;FR;UE;H;400001340;21.03.2019;01.11.2023;21.03.2019;- 1 618,69  EUR;EUR;;T;OGP-1220/;VIRT - CDE 201901529 - THENOT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001561;20.03.2019;01.11.2023;20.03.2019;1 243,46  EUR;EUR;;T;10-11 592/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001560;20.03.2019;01.11.2023;20.03.2019;94,12  EUR;EUR;;T;10-11 591/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001559;20.03.2019;01.11.2023;20.03.2019;730,66  EUR;EUR;;T;10-11 590/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000711;20.03.2019;01.11.2023;20.03.2019;- 3 000,00  EUR;EUR;;T;15-1212/;VIRT- DEK ART LLC;2;;3;
1000;SIENERSYS D.O.O.;81000;PODGORICA;1000972;ME;UE;S;400001545;14.03.2019;01.11.2023;14.03.2019;85,35  EUR;EUR;;T;10-11 472/;SIENERSYS D.O.O.;2;;3;
1000;ITO BATIMENT;94210;SAINT MAUR DES FOSSES;1006070;FR;UE;H;400001154;14.03.2019;01.11.2023;14.03.2019;- 256,70  EUR;EUR;;B;OGH-1197/;CB - CDE 201901383 - ITO BATIMENT;2;;3;
1000;LATBAT;75007;PARIS;1000615;FR;UE;S;400001540;13.03.2019;01.11.2023;13.03.2019;5 516,26  EUR;EUR;;B;10-11 388/;LATBAT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000709;13.03.2019;01.11.2023;13.03.2019;- 5 479,84  EUR;EUR;;T;15-1160/;VIRT - DECO INTERIORS LTD;2;;3;
1000;LATBAT;75007;PARIS;1000615;FR;UE;H;400000828;12.03.2019;01.11.2023;12.03.2019;- 2 500,00  EUR;EUR;;B;CB2-4284/;CB - LATBAT;2;;3;
1000;DECO INTERIORS CONTRACT (France);117133;MOSCOU;1001826;RU;UE;S;400001527;06.03.2019;01.11.2023;06.03.2019;125,14  EUR;EUR;;T;10-11 225/;DECO INTERIORS CONTRACT;2;;3;
1000;LE BOHEC;41210;NEUNG SUR BEUVRON;1006788;FR;UE;S;400001520;28.02.2019;01.11.2023;28.02.2019;154,06  EUR;EUR;;T;10-11 161/;LE BOHEC;2;;3;
1000;ACHILLE;75013;PARIS;1006020;FR;UE;S;400001519;28.02.2019;01.11.2023;28.02.2019;348,00  EUR;EUR;;C;10-11 159/;ACHILLE;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001507;27.02.2019;01.11.2023;27.02.2019;128,30  EUR;EUR;;T;10-11 026/;DECO INTERIORS CONTRACT;2;;3;
1000;CONNECT LIGHTING;69009;LYON 9E ARDT;1005897;FR;UE;S;400000841;26.02.2019;01.11.2023;26.02.2019;100,00  EUR;EUR;;B;CB3-182/;CB - LIGHTING REGUL ECART NON RECU;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000705;26.02.2019;01.11.2023;26.02.2019;- 7 706,55  EUR;EUR;;T;15-1117/;VIRT - DECO INTERIORS;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001506;25.02.2019;01.11.2023;25.02.2019;1 425,06  EUR;EUR;;T;10-11 018/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001505;25.02.2019;01.11.2023;25.02.2019;69,61  EUR;EUR;;T;10-11 017/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001504;25.02.2019;01.11.2023;25.02.2019;3 528,71  EUR;EUR;;T;10-11 016/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001502;25.02.2019;01.11.2023;25.02.2019;167,02  EUR;EUR;;T;10-11 015/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001501;25.02.2019;01.11.2023;25.02.2019;379,50  EUR;EUR;;T;10-11 013/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001500;25.02.2019;01.11.2023;25.02.2019;527,30  EUR;EUR;;T;10-11 012/;DECO INTERIORS CONTRACT;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;S;400000636;13.02.2019;01.11.2023;13.02.2019;68,86  EUR;EUR;;C;10-1856/;J.M.B;2;;3;
1000;ARIE ARCHI;75008;PARIS;1002129;FR;UE;S;400000632;13.02.2019;01.11.2023;13.02.2019;304,88  EUR;EUR;;C;10-1804/;ARIE ARCHI;2;;3;
1000;J.M.B;75020;PARIS;1002103;FR;UE;H;400000916;12.02.2019;01.11.2023;12.02.2019;- 15 000,00  EUR;EUR;;C;OG1-1111/;CHQ - CDE 201900738 - JMB;2;;3;
1000;LAPLACE & CO ARCHITECT;75009;PARIS;1002468;FR;UE;S;400000593;11.02.2019;01.11.2023;11.02.2019;140,50  EUR;EUR;;C;10-1748/;LAPLACE & CO ARCHITECT;2;;3;
1000;SISTEMS;92340;BOURG LA REINE;1006902;FR;UE;S;400000591;06.02.2019;01.11.2023;06.02.2019;146,29  EUR;EUR;;C;10-1719/;SISTEMS;2;;3;
1000;KINDNESS BLOSSOM UNIPESSOAL LDA;4600-520;ANSIAES;1006799;PT;UE;H;400001025;04.02.2019;01.11.2023;04.02.2019;- 1 500,00  EUR;EUR;;T;OGD-187/;VIRT - CDE 201900150 - KINDNESS;2;;3;
1000;ATELIER ENGINEERING LIMITED;;HONG KONG;1000977;HK;UE;S;400000706;04.02.2019;01.11.2023;04.02.2019;28,50  EUR;EUR;;T;15-1129/;VIRT - CDE 201900513 -ATELIER ENGIN;2;;3;
1000;SERGIO RENOV;94000;CRETEIL;1006255;FR;UE;S;400002149;30.01.2019;01.11.2023;30.01.2019;290,10  EUR;EUR;;C;10-1555/;SERGIO RENOV;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000728;29.01.2019;01.11.2023;29.01.2019;- 2 140,40  EUR;EUR;;T;15-154/;VIRT - DECO INTERIORS;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400001870;22.01.2019;01.11.2023;22.01.2019;1 589,92  EUR;EUR;;T;10-1339/;DECO INTERIORS CONTRACT;2;;3;
1000;LEON GROSSE ELECTRICITE;78035;VERSAILLES CEDEX;1001655;FR;UE;H;400000665;09.01.2019;01.11.2023;09.01.2019;- 90,31  EUR;EUR;;C;12-125/;VIRT - LEON GROSSE;2;;3;
1000;EPURE;40300;PEY;1001363;FR;UE;S;400000649;08.01.2019;01.11.2023;08.01.2019;374,78  EUR;EUR;;T;10-193/;EPURE;2;;3;
1000;HMC;98000;MONACO;1000894;MC;UE;S;400002152;07.01.2019;01.11.2023;07.01.2019;717,78  EUR;EUR;;T;10-157/;HMC;2;;3;
1000;LLC SKYTRADE;127055;MOSKOW;1007265;RU;UE;H;400002549;01.01.2019;01.11.2023;01.01.2019;- 27,48  EUR;EUR;;T;09-1711/;TROP PERCU - LLC SKYTRADE;2;;3;
1000;SARL 2F;98000;MONACO;1007063;MC;UE;H;400002548;01.01.2019;01.11.2023;01.01.2019;- 29,30  EUR;EUR;;T;09-1709/;TROP PERCU -  2F;2;;3;
1000;AF HOME ELEC;77270;VILLEPARISIS;1007128;FR;UE;H;400002544;01.01.2019;01.11.2023;01.01.2019;- 92,99  EUR;EUR;;T;09-1597/;TROP PERCU CB DU 17/12;2;;3;
1000;ACHKAR CHARRIERE;0000;BYBLOS;1000502;LB;UE;H;400002543;01.01.2019;01.11.2023;01.01.2019;- 180,00  EUR;EUR;;C;09-1596/;TROP PERCU 2015/2016;2;;3;
1000;ACH;95200;SARCELLES;1006383;FR;UE;H;400002542;01.01.2019;01.11.2023;01.01.2019;- 119,27  EUR;EUR;;C;09-1595/;TROP PERCU FA1802672 - ACH;2;;3;
1000;ELEKTRO & LIGHT S.R.O.;186 00;PRAGUE;1000777;CZ;UE;H;400001470;01.01.2019;01.11.2023;01.01.2019;- 385,65  EUR;EUR;;T;09-2928/;VIRT - CDE 201804862 - ELEKTROLIGHT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400001469;01.01.2019;01.11.2023;01.01.2019;- 0,01  EUR;EUR;;T;09-2877/;ECART REGLT DECO INTERIORS P/LETTRA;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400000568;31.12.2018;01.11.2023;31.12.2018;348,19  EUR;EUR;;T;10-17 391/;DECO INTERIORS CONTRACT;2;;3;
1000;LAPLACE & CO ARCHITECT;75009;PARIS;1002468;FR;UE;S;400000567;31.12.2018;01.11.2023;31.12.2018;57,35  EUR;EUR;;C;10-17 388/;LAPLACE & CO ARCHITECT;2;;3;
1000;LAPLACE & CO ARCHITECT;75009;PARIS;1002468;FR;UE;S;400000566;31.12.2018;01.11.2023;31.12.2018;122,94  EUR;EUR;;C;10-17 387/;LAPLACE & CO ARCHITECT;2;;3;
1000;FG SERVICES;93210;LA PLAINE ST DENIS;1006079;FR;UE;S;400000565;31.12.2018;01.11.2023;03.07.2018;6,77  EUR;EUR;;S;10-17 384/;FG SERVICES;2;;3;
1000;ARCHITECTURE DETAILS SPRL;1180;BRUXELLES;1001482;BE;UE;S;400000869;28.12.2018;01.11.2023;27.01.2019;948,76  EUR;EUR;;T;ODV-11 844/;FA1804628 DEBIT AUTO ARRIERE;2;;3;
1000;ARCHITECTURE DETAILS SPRL;1180;BRUXELLES;1001482;BE;UE;S;400000868;28.12.2018;01.11.2023;27.01.2019;167,67  EUR;EUR;;T;ODV-11 843/;FA18/04621 DEBIT AUTO ARRIERE;2;;3;
1000;LUKBAT;92250;LA GARENNE-COLOMBES;1006355;FR;UE;S;400000559;28.12.2018;01.11.2023;28.12.2018;251,84  EUR;EUR;;T;10-17 319/;LUKBAT;2;;3;
1000;LUKBAT;92250;LA GARENNE-COLOMBES;1006355;FR;UE;H;400000558;28.12.2018;01.11.2023;28.12.2018;- 209,87  EUR;EUR;;C;10-17 270/;LUKBAT;2;;3;
1000;SISTEMS;92340;BOURG LA REINE;1006902;FR;UE;H;400000557;24.12.2018;01.11.2023;24.12.2018;- 384,24  EUR;EUR;;C;10-17 266/;SISTEMS;2;;3;
1000;KERYLOS INT�RIEURS;75004;PARIS;1005863;FR;UE;S;400000555;19.12.2018;01.11.2023;19.12.2018;355,66  EUR;EUR;;C;10-17 223/;KERYLOS INT�RIEURS;2;;3;
1000;HUGGY;92100;BOULOGNE BILLANCOURT;1000700;FR;UE;S;400000552;19.12.2018;01.11.2023;19.12.2018;682,42  EUR;EUR;;C;10-17 204/;HUGGY;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400000551;19.12.2018;01.11.2023;19.12.2018;46,91  EUR;EUR;;T;10-17 200/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400002435;18.12.2018;01.11.2023;18.12.2018;- 4,19  EUR;EUR;;T;10-17 093/;DECO INTERIORS CONTRACT;2;;3;
1000;CB SURFACES;75008;PARIS;1007154;FR;UE;H;400001112;18.12.2018;01.11.2023;18.12.2018;- 115,27  EUR;EUR;;B;OGH-11 148/;CB - CDE 201806761 - CB SERVICES;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000758;18.12.2018;01.11.2023;18.12.2018;- 7 680,77  EUR;EUR;;T;15-3821/;VIRT - TRADING FORTUNE GROUPE;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000754;18.12.2018;01.11.2023;18.12.2018;- 4 481,32  EUR;EUR;;T;15-2821/;VIRT - TRADING FORTUNE GROUPE;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400000743;18.12.2018;01.11.2023;18.12.2018;- 4 341,17  EUR;EUR;;T;15-1821/;VIRT - TRADING FORTUNE GROUPE;2;;3;
1000;AF HOME ELEC;77270;VILLEPARISIS;1007128;FR;UE;S;400000546;18.12.2018;01.11.2023;18.12.2018;609,18  EUR;EUR;;B;10-17 143/;AF HOME ELEC;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400000543;18.12.2018;01.11.2023;18.12.2018;328,99  EUR;EUR;;T;10-17 118/;DECO INTERIORS CONTRACT;2;;3;
1000;A.A.D CONSTRUCTION;93100;MONTREUIL;1005850;FR;UE;H;400002503;14.12.2018;01.11.2023;14.12.2018;- 372,60  EUR;EUR;;C;02-2947/;CHQ - AAD CONSTRUCTION;2;;3;
1000;A.A.D CONSTRUCTION;93100;MONTREUIL;1005850;FR;UE;S;400002434;14.12.2018;01.11.2023;14.12.2018;522,60  EUR;EUR;;C;10-17 084/;A.A.D CONSTRUCTION;2;;3;
1000;LAPLACE & CO ARCHITECT;75009;PARIS;1002468;FR;UE;S;400002433;13.12.2018;01.11.2023;13.12.2018;7,69  EUR;EUR;;C;10-17 060/;LAPLACE & CO ARCHITECT;2;;3;
1000;CLEMANCON ROISSY;95932;ROISSY CHARLES DE GAULLE CEDEX;1000992;FR;UE;S;400002410;11.12.2018;01.11.2023;11.12.2018;698,35  EUR;EUR;;C;10-16 982/;CLEMANCON;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400002408;10.12.2018;01.11.2023;10.12.2018;4 451,54  EUR;EUR;;T;10-16 947/;DECO INTERIORS CONTRACT;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;S;400002407;10.12.2018;01.11.2023;10.12.2018;4 614,08  EUR;EUR;;T;10-16 946/;DECO INTERIORS CONTRACT;2;;3;
